sample_id,condition,composition,spirulina_percent,nacl_percent,group,sample,sample_type,region_number,grid_row,grid_col,measurement_type,band,range_cm-1,range_start_cm-1,range_end_cm-1,value,source_column
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_01,region,1.0,1.0,1.0,integral,Band5,4956-5414,4956,5414,1.43783,I_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_01,region,1.0,1.0,1.0,integral,Band6,5414-6065,5414,6065,0.87843,I_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_01,region,1.0,1.0,1.0,integral,Band7,6065-7568,6065,7568,2.76125,I_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_01,region,1.0,1.0,1.0,integral,Band8,7568-8980,7568,8980,0.368536,I_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_01,region,1.0,1.0,1.0,peak_depth,Band1,4010-4192,4010,4192,0.00112093,P_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_01,region,1.0,1.0,1.0,peak_depth,Band2,4192-4488,4192,4488,0.00384817,P_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_01,region,1.0,1.0,1.0,peak_depth,Band3,4488-4759,4488,4759,0.00273389,P_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_01,region,1.0,1.0,1.0,peak_depth,Band4,4759-4956,4759,4956,0.00212815,P_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_01,region,1.0,1.0,1.0,peak_depth,Band5,4956-5414,4956,5414,0.00777922,P_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_01,region,1.0,1.0,1.0,peak_depth,Band6,5414-6065,5414,6065,0.00286858,P_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_01,region,1.0,1.0,1.0,peak_depth,Band7,6065-7568,6065,7568,0.00381492,P_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_01,region,1.0,1.0,1.0,peak_depth,Band8,7568-8980,7568,8980,0.000790815,P_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,integral,Band1,4010-4192,4010,4192,0.0537266,I_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,integral,Band2,4192-4488,4192,4488,0.638457,I_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,integral,Band3,4488-4759,4488,4759,0.375814,I_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,integral,Band4,4759-4956,4759,4956,0.210376,I_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,integral,Band5,4956-5414,4956,5414,1.6581,I_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,integral,Band6,5414-6065,5414,6065,0.993336,I_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,integral,Band7,6065-7568,6065,7568,3.19088,I_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,integral,Band8,7568-8980,7568,8980,0.403861,I_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,peak_depth,Band1,4010-4192,4010,4192,0.00111563,P_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,peak_depth,Band2,4192-4488,4192,4488,0.00410529,P_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,peak_depth,Band3,4488-4759,4488,4759,0.00307103,P_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,peak_depth,Band4,4759-4956,4759,4956,0.00239452,P_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,peak_depth,Band5,4956-5414,4956,5414,0.00894157,P_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,peak_depth,Band6,5414-6065,5414,6065,0.00322441,P_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,peak_depth,Band7,6065-7568,6065,7568,0.0044098,P_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_02,region,2.0,1.0,2.0,peak_depth,Band8,7568-8980,7568,8980,0.000906501,P_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,integral,Band1,4010-4192,4010,4192,0.0558432,I_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,integral,Band2,4192-4488,4192,4488,0.726516,I_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,integral,Band3,4488-4759,4488,4759,0.425348,I_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,integral,Band4,4759-4956,4759,4956,0.236317,I_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,integral,Band5,4956-5414,4956,5414,1.94188,I_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,integral,Band6,5414-6065,5414,6065,1.213,I_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,integral,Band7,6065-7568,6065,7568,3.87507,I_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,integral,Band8,7568-8980,7568,8980,0.479589,I_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,peak_depth,Band1,4010-4192,4010,4192,0.00123154,P_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,peak_depth,Band2,4192-4488,4192,4488,0.00467191,P_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,peak_depth,Band3,4488-4759,4488,4759,0.00350479,P_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,peak_depth,Band4,4759-4956,4759,4956,0.0027155,P_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,peak_depth,Band5,4956-5414,4956,5414,0.0103844,P_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,peak_depth,Band6,5414-6065,5414,6065,0.00389136,P_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,peak_depth,Band7,6065-7568,6065,7568,0.00528483,P_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_03,region,3.0,1.0,3.0,peak_depth,Band8,7568-8980,7568,8980,0.00115729,P_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,integral,Band1,4010-4192,4010,4192,0.0559961,I_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,integral,Band2,4192-4488,4192,4488,0.730013,I_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,integral,Band3,4488-4759,4488,4759,0.424543,I_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,integral,Band4,4759-4956,4759,4956,0.242599,I_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,integral,Band5,4956-5414,4956,5414,1.917,I_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,integral,Band6,5414-6065,5414,6065,1.22579,I_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,integral,Band7,6065-7568,6065,7568,3.91468,I_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,integral,Band8,7568-8980,7568,8980,0.492653,I_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,peak_depth,Band1,4010-4192,4010,4192,0.00128713,P_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,peak_depth,Band2,4192-4488,4192,4488,0.00467616,P_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,peak_depth,Band3,4488-4759,4488,4759,0.00342281,P_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,peak_depth,Band4,4759-4956,4759,4956,0.00276012,P_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,peak_depth,Band5,4956-5414,4956,5414,0.0103659,P_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,peak_depth,Band6,5414-6065,5414,6065,0.00400894,P_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,peak_depth,Band7,6065-7568,6065,7568,0.00537306,P_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_04,region,4.0,1.0,4.0,peak_depth,Band8,7568-8980,7568,8980,0.00114351,P_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,integral,Band1,4010-4192,4010,4192,0.0704411,I_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,integral,Band2,4192-4488,4192,4488,0.659905,I_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,integral,Band3,4488-4759,4488,4759,0.390718,I_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,integral,Band4,4759-4956,4759,4956,0.211306,I_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,integral,Band5,4956-5414,4956,5414,1.7407,I_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,integral,Band6,5414-6065,5414,6065,1.1007,I_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,integral,Band7,6065-7568,6065,7568,3.56601,I_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,integral,Band8,7568-8980,7568,8980,0.44252,I_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,peak_depth,Band1,4010-4192,4010,4192,0.00133044,P_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,peak_depth,Band2,4192-4488,4192,4488,0.00427084,P_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,peak_depth,Band3,4488-4759,4488,4759,0.00321467,P_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,peak_depth,Band4,4759-4956,4759,4956,0.00241007,P_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,peak_depth,Band5,4956-5414,4956,5414,0.00930933,P_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,peak_depth,Band6,5414-6065,5414,6065,0.00357802,P_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,peak_depth,Band7,6065-7568,6065,7568,0.00484804,P_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_05,region,5.0,1.0,5.0,peak_depth,Band8,7568-8980,7568,8980,0.00105625,P_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,integral,Band1,4010-4192,4010,4192,0.040677,I_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,integral,Band2,4192-4488,4192,4488,0.670744,I_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,integral,Band3,4488-4759,4488,4759,0.397623,I_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,integral,Band4,4759-4956,4759,4956,0.226945,I_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,integral,Band5,4956-5414,4956,5414,1.84106,I_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,integral,Band6,5414-6065,5414,6065,1.21911,I_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,integral,Band7,6065-7568,6065,7568,3.73194,I_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,integral,Band8,7568-8980,7568,8980,0.442497,I_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,peak_depth,Band1,4010-4192,4010,4192,0.0010582,P_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,peak_depth,Band2,4192-4488,4192,4488,0.00430355,P_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,peak_depth,Band3,4488-4759,4488,4759,0.00327996,P_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,peak_depth,Band4,4759-4956,4759,4956,0.00257199,P_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,peak_depth,Band5,4956-5414,4956,5414,0.00987153,P_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,peak_depth,Band6,5414-6065,5414,6065,0.00389032,P_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,peak_depth,Band7,6065-7568,6065,7568,0.00513993,P_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_06,region,6.0,2.0,1.0,peak_depth,Band8,7568-8980,7568,8980,0.00109278,P_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,integral,Band1,4010-4192,4010,4192,0.0666664,I_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,integral,Band2,4192-4488,4192,4488,0.674528,I_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,integral,Band3,4488-4759,4488,4759,0.399192,I_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,integral,Band4,4759-4956,4759,4956,0.221917,I_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,integral,Band5,4956-5414,4956,5414,1.76897,I_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,integral,Band6,5414-6065,5414,6065,1.1565,I_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,integral,Band7,6065-7568,6065,7568,3.56807,I_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,integral,Band8,7568-8980,7568,8980,0.426734,I_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,peak_depth,Band1,4010-4192,4010,4192,0.00125932,P_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,peak_depth,Band2,4192-4488,4192,4488,0.00436557,P_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,peak_depth,Band3,4488-4759,4488,4759,0.00326357,P_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,peak_depth,Band4,4759-4956,4759,4956,0.00252725,P_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,peak_depth,Band5,4956-5414,4956,5414,0.00948078,P_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,peak_depth,Band6,5414-6065,5414,6065,0.00373296,P_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,peak_depth,Band7,6065-7568,6065,7568,0.00487217,P_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_07,region,7.0,2.0,2.0,peak_depth,Band8,7568-8980,7568,8980,0.00105582,P_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,integral,Band1,4010-4192,4010,4192,0.0673934,I_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,integral,Band2,4192-4488,4192,4488,0.770917,I_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,integral,Band3,4488-4759,4488,4759,0.461575,I_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,integral,Band4,4759-4956,4759,4956,0.25319,I_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,integral,Band5,4956-5414,4956,5414,2.06971,I_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,integral,Band6,5414-6065,5414,6065,1.33671,I_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,integral,Band7,6065-7568,6065,7568,4.17152,I_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,integral,Band8,7568-8980,7568,8980,0.52959,I_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,peak_depth,Band1,4010-4192,4010,4192,0.00133863,P_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,peak_depth,Band2,4192-4488,4192,4488,0.00497866,P_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,peak_depth,Band3,4488-4759,4488,4759,0.00374259,P_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,peak_depth,Band4,4759-4956,4759,4956,0.00290169,P_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,peak_depth,Band5,4956-5414,4956,5414,0.0110698,P_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,peak_depth,Band6,5414-6065,5414,6065,0.00427993,P_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,peak_depth,Band7,6065-7568,6065,7568,0.00573753,P_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_08,region,8.0,2.0,3.0,peak_depth,Band8,7568-8980,7568,8980,0.00124557,P_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,integral,Band1,4010-4192,4010,4192,0.0649947,I_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,integral,Band2,4192-4488,4192,4488,0.810338,I_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,integral,Band3,4488-4759,4488,4759,0.484762,I_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,integral,Band4,4759-4956,4759,4956,0.269758,I_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,integral,Band5,4956-5414,4956,5414,2.24722,I_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,integral,Band6,5414-6065,5414,6065,1.45562,I_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,integral,Band7,6065-7568,6065,7568,4.51182,I_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,integral,Band8,7568-8980,7568,8980,0.565822,I_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,peak_depth,Band1,4010-4192,4010,4192,0.00140837,P_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,peak_depth,Band2,4192-4488,4192,4488,0.00522487,P_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,peak_depth,Band3,4488-4759,4488,4759,0.00394211,P_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,peak_depth,Band4,4759-4956,4759,4956,0.00306335,P_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,peak_depth,Band5,4956-5414,4956,5414,0.0119761,P_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,peak_depth,Band6,5414-6065,5414,6065,0.00468103,P_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,peak_depth,Band7,6065-7568,6065,7568,0.00625594,P_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_09,region,9.0,2.0,4.0,peak_depth,Band8,7568-8980,7568,8980,0.00137562,P_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,integral,Band1,4010-4192,4010,4192,0.0614345,I_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,integral,Band2,4192-4488,4192,4488,0.698288,I_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,integral,Band3,4488-4759,4488,4759,0.414684,I_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,integral,Band4,4759-4956,4759,4956,0.226949,I_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,integral,Band5,4956-5414,4956,5414,1.88623,I_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,integral,Band6,5414-6065,5414,6065,1.24871,I_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,integral,Band7,6065-7568,6065,7568,3.94571,I_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,integral,Band8,7568-8980,7568,8980,0.509217,I_Band8_7568-8980
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,peak_depth,Band1,4010-4192,4010,4192,0.00122634,P_Band1_4010-4192
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,peak_depth,Band2,4192-4488,4192,4488,0.00449151,P_Band2_4192-4488
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,peak_depth,Band3,4488-4759,4488,4759,0.0034098,P_Band3_4488-4759
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,peak_depth,Band4,4759-4956,4759,4956,0.00260014,P_Band4_4759-4956
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,peak_depth,Band5,4956-5414,4956,5414,0.0101106,P_Band5_4956-5414
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,peak_depth,Band6,5414-6065,5414,6065,0.00399578,P_Band6_5414-6065
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,peak_depth,Band7,6065-7568,6065,7568,0.00535736,P_Band7_6065-7568
M2,ambient,85% spirulina / 15% NaCl,85,15,M2_ambient,region_10,region,10.0,2.0,5.0,peak_depth,Band8,7568-8980,7568,8980,0.00119098,P_Band8_7568-8980
